Time (s),PPG_Red,PPG_IR,PPG_Green,ECG,Temp_Ambient,Temp_Object,SpO2_Ground_Truth,SBP_Ground_Truth,DBP_Ground_Truth,Body_Temperature_Ground_Truth,Respiratory_Rate_Ground_Truth,HR_Ground_Truth
0.5825,84917,108826,92,240,30.02,30.52,99.0,107.0,69.0,36.3,26.0,73.0
0.5850,84919,108826,98,1315,30.02,30.52,99.0,107.0,69.0,36.3,26.0,73.0
0.5875,84924,108827,88,2414,30.02,30.52,99.0,107.0,69.0,36.3,26.0,73.0
0.5900,84921,108840,109,2537,30.02,30.52,99.0,107.0,69.0,36.3,26.0,73.0
0.5925,84931,108833,90,1832,30.02,30.52,99.0,107.0,69.0,36.3,26.0,73.0
0.5950,84925,108828,83,934,30.02,30.52,99.0,107.0,69.0,36.3,26.0,73.0
0.5975,84923,108833,74,148,30.02,30.52,99.0,107.0,69.0,36.3,26.0,73.0
0.6000,84928,108829,94,38,30.02,30.52,99.0,107.0,69.0,36.3,26.0,73.0
0.6025,84924,108849,81,178,30.02,30.52,99.0,107.0,69.0,36.3,26.0,73.0
0.6050,84930,108848,101,1167,30.02,30.52,99.0,107.0,69.0,36.3,26.0,73.0
0.6075,84927,108828,93,2330,30.02,30.52,99.0,107.0,69.0,36.3,26.0,73.0
0.6100,84920,108833,92,2566,30.02,30.52,99.0,107.0,69.0,36.3,26.0,73.0
0.6125,84920,108828,101,1750,30.02,30.52,99.0,107.0,69.0,36.3,26.0,73.0
0.6150,84917,108831,93,818,30.02,30.52,99.0,107.0,69.0,36.3,26.0,73.0
0.6175,84928,108829,92,122,30.02,30.52,99.0,107.0,69.0,36.3,26.0,73.0
0.6200,84937,108844,102,39,30.02,30.52,99.0,107.0,69.0,36.3,26.0,73.0
0.6225,84925,108843,92,225,30.02,30.52,99.0,107.0,69.0,36.3,26.0,73.0
0.6250,84927,108825,93,1842,30.02,30.52,99.0,107.0,69.0,36.3,26.0,73.0
0.6275,84931,108852,87,2490,30.02,30.52,99.0,107.0,69.0,36.3,26.0,73.0
0.6300,84933,108832,89,2389,30.02,30.52,99.0,107.0,69.0,36.3,26.0,73.0
0.6325,84927,108844,94,1611,30.02,30.52,99.0,107.0,69.0,36.3,26.0,73.0
0.6350,84929,108825,89,376,30.02,30.52,99.0,107.0,69.0,36.3,26.0,73.0
0.6375,84923,108835,99,106,30.02,30.52,99.0,107.0,69.0,36.3,26.0,73.0
0.6400,84923,108837,91,21,30.02,30.52,99.0,107.0,69.0,36.3,26.0,73.0
0.6425,84941,108853,91,313,30.02,30.52,99.0,107.0,69.0,36.3,26.0,73.0
0.6450,84928,108848,82,2004,30.02,30.52,99.0,107.0,69.0,36.3,26.0,73.0
0.6475,84933,108845,88,2587,30.02,30.52,99.0,107.0,69.0,36.3,26.0,73.0
0.6500,84940,108843,99,2381,30.02,30.52,99.0,107.0,69.0,36.3,26.0,73.0
0.6525,84926,108843,79,1642,30.02,30.52,99.0,107.0,69.0,36.3,26.0,73.0
0.6550,84934,108838,81,434,30.02,30.52,99.0,107.0,69.0,36.3,26.0,73.0
0.6575,84930,108833,103,122,30.02,30.52,99.0,107.0,69.0,36.3,26.0,73.0
0.6600,84925,108833,94,23,30.02,30.52,99.0,107.0,69.0,36.3,26.0,73.0
0.6625,84930,108844,85,323,30.02,30.52,99.0,107.0,69.0,36.3,26.0,73.0
0.6650,84932,108841,96,2038,30.02,30.52,99.0,107.0,69.0,36.3,26.0,73.0
0.6675,84930,108845,105,2708,30.02,30.52,99.0,107.0,69.0,36.3,26.0,73.0
0.6700,84934,108842,89,2562,30.02,30.52,99.0,107.0,69.0,36.3,26.0,73.0
0.6725,84921,108859,88,1716,30.02,30.52,99.0,107.0,69.0,36.3,26.0,73.0
0.6750,84934,108851,94,342,30.02,30.52,99.0,107.0,69.0,36.3,26.0,73.0
0.6775,84937,108858,88,99,30.02,30.52,99.0,107.0,69.0,36.3,26.0,73.0
0.6800,84932,108849,89,21,30.02,30.52,99.0,107.0,69.0,36.3,26.0,73.0
0.6825,84942,108854,87,280,30.02,30.52,99.0,107.0,69.0,36.3,26.0,73.0
0.6850,84932,108842,98,1972,30.02,30.52,99.0,107.0,69.0,36.3,26.0,73.0
0.6875,84919,108842,108,2620,30.02,30.52,99.0,107.0,69.0,36.3,26.0,73.0
0.6900,84924,108849,94,2287,30.02,30.52,99.0,107.0,69.0,36.3,26.0,73.0
0.6925,84924,108839,94,1535,30.02,30.52,99.0,107.0,69.0,36.3,26.0,73.0
0.6950,84931,108847,84,402,30.02,30.52,99.0,107.0,69.0,36.3,26.0,73.0
0.6975,84917,108854,100,114,30.02,30.52,99.0,107.0,69.0,36.3,26.0,73.0
0.7000,84928,108852,98,24,30.02,30.52,99.0,107.0,69.0,36.3,26.0,73.0
0.7025,84933,108851,93,352,30.02,30.52,99.0,107.0,69.0,36.3,26.0,73.0
0.7050,84932,108852,93,2164,30.02,30.52,99.0,107.0,69.0,36.3,26.0,73.0
0.7075,84929,108862,92,2878,30.02,30.52,99.0,107.0,69.0,36.3,26.0,73.0
0.7100,84925,108858,99,2753,30.02,30.52,99.0,107.0,69.0,36.3,26.0,73.0
0.7125,84924,108855,105,1981,30.02,30.52,99.0,107.0,69.0,36.3,26.0,73.0
0.7150,84923,108863,94,538,30.02,30.52,99.0,107.0,69.0,36.3,26.0,73.0
0.7175,84919,108854,89,152,30.02,30.52,99.0,107.0,69.0,36.3,26.0,73.0
0.7200,84921,108844,102,28,30.02,30.52,99.0,107.0,69.0,36.3,26.0,73.0
